downloadId,accession
807863,edgar/data/807863/000119312512495286/Financial_Report.xls
807882,edgar/data/807882/000080788212000006/Financial_Report.xls
807884,edgar/data/807884/000119312512079642/Financial_Report.xls
808015,edgar/data/808015/000114420412007815/Financial_Report.xls
808047,edgar/data/808047/000114420412020830/Financial_Report.xls
808326,edgar/data/808326/000080832612000126/Financial_Report.xls
808362,edgar/data/808362/000119312512078521/Financial_Report.xls
808450,edgar/data/808450/000080845012000067/Financial_Report.xls
808461,edgar/data/808461/000080846112000012/Financial_Report.xls
809248,edgar/data/809248/000119312512101921/Financial_Report.xls
809933,edgar/data/809933/000080993312000024/Financial_Report.xls
810136,edgar/data/810136/000114036112002364/Financial_Report.xls
810509,edgar/data/810509/000114420412013346/Financial_Report.xls
810829,edgar/data/810829/000119312512139874/Financial_Report.xls
810958,edgar/data/810958/000114420412010735/Financial_Report.xls
811156,edgar/data/811156/000119312512074276/Financial_Report.xls
811212,edgar/data/811212/000114036112041105/Financial_Report.xls
811240,edgar/data/811240/000119312512112386/Financial_Report.xls
811532,edgar/data/811532/000081153212000037/Financial_Report.xls
811589,edgar/data/811589/000091431712000327/Financial_Report.xls
811596,edgar/data/811596/000081159612000020/Financial_Report.xls
811641,edgar/data/811641/000114420412017287/Financial_Report.xls
811779,edgar/data/811779/000114420412011459/Financial_Report.xls
811808,edgar/data/811808/000081180812000015/Financial_Report.xls
811830,edgar/data/811830/000119312512118920/Financial_Report.xls
811831,edgar/data/811831/000119312512409033/Financial_Report.xls
812011,edgar/data/812011/000081201112000017/Financial_Report.xls
812074,edgar/data/812074/000104746912000772/Financial_Report.xls
812128,edgar/data/812128/000119312512505706/Financial_Report.xls
812149,edgar/data/812149/000114420412070072/Financial_Report.xls
812152,edgar/data/812152/000114420412017682/Financial_Report.xls
812233,edgar/data/812233/000110465912008162/Financial_Report.xls
812301,edgar/data/812301/000121390012001279/Financial_Report.xls
812306,edgar/data/812306/000100009612000143/Financial_Report.xls
812348,edgar/data/812348/000119312512112068/Financial_Report.xls
812701,edgar/data/812701/000119312512083612/Financial_Report.xls
812796,edgar/data/812796/000121390012001317/Financial_Report.xls
812900,edgar/data/812900/000119312512118749/Financial_Report.xls
812906,edgar/data/812906/000114420412023005/Financial_Report.xls
813298,edgar/data/813298/000119312512119329/Financial_Report.xls
813621,edgar/data/813621/000119312512087975/Financial_Report.xls
813640,edgar/data/813640/000104746912003697/Financial_Report.xls
813658,edgar/data/813658/000119312512095065/Financial_Report.xls
813672,edgar/data/813672/000119312512076117/Financial_Report.xls
813716,edgar/data/813716/000109690612000983/Financial_Report.xls
813762,edgar/data/813762/000081376212000008/Financial_Report.xls
813779,edgar/data/813779/000081377912000011/Financial_Report.xls
813781,edgar/data/813781/000119312512263450/Financial_Report.xls
813828,edgar/data/813828/000104746912001373/Financial_Report.xls
813920,edgar/data/813920/000119312512075516/Financial_Report.xls
814046,edgar/data/814046/000089262612000062/Financial_Report.xls
814184,edgar/data/814184/000110465912011242/Financial_Report.xls
814286,edgar/data/814286/000102660812000031/Financial_Report.xls
814453,edgar/data/814453/000081445312000054/Financial_Report.xls
814547,edgar/data/814547/000119312512473516/Financial_Report.xls
814549,edgar/data/814549/000081454912000006/Financial_Report.xls
814585,edgar/data/814585/000119312512089406/Financial_Report.xls
814586,edgar/data/814586/000107261312000279/Financial_Report.xls
814676,edgar/data/814676/000081467612000010/Financial_Report.xls
814904,edgar/data/814904/000115752312005110/Financial_Report.xls
814920,edgar/data/814920/000101054912000351/Financial_Report.xls
814926,edgar/data/814926/000093980212000058/Financial_Report.xls
815065,edgar/data/815065/000081506512000006/Financial_Report.xls
815093,edgar/data/815093/000089710112000109/Financial_Report.xls
815094,edgar/data/815094/000119312512258595/Financial_Report.xls
815097,edgar/data/815097/000119312512028375/Financial_Report.xls
815556,edgar/data/815556/000119312512048575/Financial_Report.xls
815917,edgar/data/815917/000119312512143759/Financial_Report.xls
816159,edgar/data/816159/000114036112011855/Financial_Report.xls
816284,edgar/data/816284/000104746912001293/Financial_Report.xls
816761,edgar/data/816761/000119312512087334/Financial_Report.xls
816956,edgar/data/816956/000081695612000007/Financial_Report.xls
817129,edgar/data/817129/000114420412018575/Financial_Report.xls
817135,edgar/data/817135/000119312512117207/Financial_Report.xls
817366,edgar/data/817366/000119312512088954/Financial_Report.xls
817473,edgar/data/817473/000081747312000007/Financial_Report.xls
817720,edgar/data/817720/000119312512368607/Financial_Report.xls
817979,edgar/data/817979/000081797912000025/Financial_Report.xls
818033,edgar/data/818033/000119312512132146/Financial_Report.xls
818479,edgar/data/818479/000144530512000446/Financial_Report.xls
818677,edgar/data/818677/000093905712000191/Financial_Report.xls
819050,edgar/data/819050/000119312512117647/Financial_Report.xls
819220,edgar/data/819220/000119312512270521/Financial_Report.xls
819689,edgar/data/819689/000081968912000034/Financial_Report.xls
819793,edgar/data/819793/000089109212001229/Financial_Report.xls
819913,edgar/data/819913/000114420412014847/Financial_Report.xls
819926,edgar/data/819926/000121390012001379/Financial_Report.xls
820027,edgar/data/820027/000104746912001474/Financial_Report.xls
820081,edgar/data/820081/000114036112005719/Financial_Report.xls
820096,edgar/data/820096/000082009612000019/Financial_Report.xls
820097,edgar/data/820097/000119312512255639/Financial_Report.xls
820237,edgar/data/820237/000119312512075325/Financial_Report.xls
820313,edgar/data/820313/000110465912012448/Financial_Report.xls
820318,edgar/data/820318/000119312512371833/Financial_Report.xls
820600,edgar/data/820600/000101376212000858/Financial_Report.xls
820608,edgar/data/820608/000141588912000555/Financial_Report.xls
820736,edgar/data/820736/000082073612000022/Financial_Report.xls
820738,edgar/data/820738/000144530512002072/Financial_Report.xls
820771,edgar/data/820771/000100233412000105/Financial_Report.xls
820901,edgar/data/820901/000119312512164739/Financial_Report.xls
821002,edgar/data/821002/000119312512158857/Financial_Report.xls
821026,edgar/data/821026/000119312512082031/Financial_Report.xls
821127,edgar/data/821127/000082112712000009/Financial_Report.xls
821130,edgar/data/821130/000104746912001493/Financial_Report.xls
821189,edgar/data/821189/000082118912000014/Financial_Report.xls
821483,edgar/data/821483/000119312512377175/Financial_Report.xls
821995,edgar/data/821995/000082199512000022/Financial_Report.xls
822083,edgar/data/822083/000119312512119037/Financial_Report.xls
822411,edgar/data/822411/000119312512125451/Financial_Report.xls
822416,edgar/data/822416/000082241612000010/Financial_Report.xls
822418,edgar/data/822418/000110465912013167/Financial_Report.xls
822662,edgar/data/822662/000119312512134715/Financial_Report.xls
822663,edgar/data/822663/000114420412014284/Financial_Report.xls
822708,edgar/data/822708/000113626112000214/Financial_Report.xls
822746,edgar/data/822746/000114420412021778/Financial_Report.xls
822818,edgar/data/822818/000144530512000549/Financial_Report.xls
822997,edgar/data/822997/000101968712001308/Financial_Report.xls
823094,edgar/data/823094/000144530512000536/Financial_Report.xls
823277,edgar/data/823277/000144530512003500/Financial_Report.xls
823544,edgar/data/823544/000109690612001043/Financial_Report.xls
823768,edgar/data/823768/000119312512065370/Financial_Report.xls
824142,edgar/data/824142/000102660812000022/Financial_Report.xls
824410,edgar/data/824410/000114420412015216/Financial_Report.xls
825313,edgar/data/825313/000114036112006703/Financial_Report.xls
825322,edgar/data/825322/000106299312003770/Financial_Report.xls
825324,edgar/data/825324/000082532412000023/Financial_Report.xls
825410,edgar/data/825410/000089262612000238/Financial_Report.xls
825411,edgar/data/825411/000082541112000026/Financial_Report.xls
825542,edgar/data/825542/000154638012000025/Financial_Report.xls
826083,edgar/data/826083/000082608312000006/Financial_Report.xls
826154,edgar/data/826154/000119312512117305/Financial_Report.xls
826253,edgar/data/826253/000082625312000007/Financial_Report.xls
826326,edgar/data/826326/000114420412014885/Financial_Report.xls
826675,edgar/data/826675/000082667512000011/Financial_Report.xls
826683,edgar/data/826683/000114420412018666/Financial_Report.xls
826773,edgar/data/826773/000114420412013579/Financial_Report.xls
827052,edgar/data/827052/000082705212000013/Financial_Report.xls
827054,edgar/data/827054/000082705412000170/Financial_Report.xls
827187,edgar/data/827187/000114036112011468/Financial_Report.xls
827230,edgar/data/827230/000119312512143531/Financial_Report.xls
827809,edgar/data/827809/000119312512075603/Financial_Report.xls
828678,edgar/data/828678/000104746912003675/Financial_Report.xls
828878,edgar/data/828878/000103883812000139/Financial_Report.xls
828916,edgar/data/828916/000119312512089583/Financial_Report.xls
828940,edgar/data/828940/000107997312000179/Financial_Report.xls
828944,edgar/data/828944/000094627512000092/Financial_Report.xls
829224,edgar/data/829224/000082922412000007/Financial_Report.xls
829323,edgar/data/829323/000135448812001498/Financial_Report.xls
829325,edgar/data/829325/000126246312000103/Financial_Report.xls
830052,edgar/data/830052/000083005212000009/Financial_Report.xls
830122,edgar/data/830122/000083012212000008/Financial_Report.xls
830483,edgar/data/830483/000101041212000200/Financial_Report.xls
830524,edgar/data/830524/000104746912010587/Financial_Report.xls
830616,edgar/data/830616/000114420412021507/Financial_Report.xls
830656,edgar/data/830656/000083065612000016/Financial_Report.xls
830741,edgar/data/830741/000101054912000411/Financial_Report.xls
830748,edgar/data/830748/000083074812000006/Financial_Report.xls
830916,edgar/data/830916/000119312512474194/Financial_Report.xls
831001,edgar/data/831001/000120677412000799/Financial_Report.xls
831246,edgar/data/831246/000138713112000823/Financial_Report.xls
831259,edgar/data/831259/000083125912000014/Financial_Report.xls
831327,edgar/data/831327/000119312512003953/Financial_Report.xls
831355,edgar/data/831355/000101041212000156/Financial_Report.xls
831489,edgar/data/831489/000114420412057338/Financial_Report.xls
831547,edgar/data/831547/000119312512094639/Financial_Report.xls
831641,edgar/data/831641/000104746912010616/Financial_Report.xls
831749,edgar/data/831749/000143774912002826/Financial_Report.xls
831968,edgar/data/831968/000119312512129225/Financial_Report.xls
832101,edgar/data/832101/000119312512078246/Financial_Report.xls
832428,edgar/data/832428/000095012312004632/Financial_Report.xls
832480,edgar/data/832480/000083248012000003/Financial_Report.xls
832488,edgar/data/832488/000114420412051292/Financial_Report.xls
832489,edgar/data/832489/000143774912003067/Financial_Report.xls
832988,edgar/data/832988/000119312512126437/Financial_Report.xls
833079,edgar/data/833079/000119312512077617/Financial_Report.xls
833444,edgar/data/833444/000104746912010665/Financial_Report.xls
833640,edgar/data/833640/000083364012000026/Financial_Report.xls
833795,edgar/data/833795/000009622312000006/Financial_Report.xls
834071,edgar/data/834071/000083407112000077/Financial_Report.xls
834162,edgar/data/834162/000104746912002743/Financial_Report.xls
834285,edgar/data/834285/000095015912000160/Financial_Report.xls
834365,edgar/data/834365/000135448812001441/Financial_Report.xls
835011,edgar/data/835011/000117184312000904/Financial_Report.xls
835324,edgar/data/835324/000110465912014363/Financial_Report.xls
835662,edgar/data/835662/000107997312000666/Financial_Report.xls
835729,edgar/data/835729/000119312512224907/Financial_Report.xls
835887,edgar/data/835887/000083588712000012/Financial_Report.xls
836106,edgar/data/836106/000119312512078186/Financial_Report.xls
836147,edgar/data/836147/000119312512123667/Financial_Report.xls
836157,edgar/data/836157/000119312512437101/Financial_Report.xls
836429,edgar/data/836429/000114036112043784/Financial_Report.xls
836564,edgar/data/836564/000101968712003037/Financial_Report.xls
836690,edgar/data/836690/000104746912011253/Financial_Report.xls
836809,edgar/data/836809/000119983512000683/Financial_Report.xls
836937,edgar/data/836937/000116169712000772/Financial_Report.xls
837010,edgar/data/837010/000110465912021395/Financial_Report.xls
837173,edgar/data/837173/000104746912001902/Financial_Report.xls
837465,edgar/data/837465/000119312512094413/Financial_Report.xls
837490,edgar/data/837490/000135448812000546/Financial_Report.xls
837852,edgar/data/837852/000114036112018388/Financial_Report.xls
838796,edgar/data/838796/000114420412022067/Financial_Report.xls
838875,edgar/data/838875/000119983512000142/Financial_Report.xls
838879,edgar/data/838879/000114420412037312/Financial_Report.xls
839443,edgar/data/839443/000116169712000196/Financial_Report.xls
839470,edgar/data/839470/000104746912002438/Financial_Report.xls
840264,edgar/data/840264/000084026412000010/Financial_Report.xls
840489,edgar/data/840489/000092623612000020/Financial_Report.xls
840715,edgar/data/840715/000084071512000011/Financial_Report.xls
840883,edgar/data/840883/000119312512111394/Financial_Report.xls
840889,edgar/data/840889/000119312512143547/Financial_Report.xls
842023,edgar/data/842023/000119312512373084/Financial_Report.xls
842162,edgar/data/842162/000119312512067424/Financial_Report.xls
842183,edgar/data/842183/000115752312001309/Financial_Report.xls
842295,edgar/data/842295/000084229512000012/Financial_Report.xls
842517,edgar/data/842517/000119312512108381/Financial_Report.xls
842518,edgar/data/842518/000119312512098751/Financial_Report.xls
842633,edgar/data/842633/000084263312000012/Financial_Report.xls
842694,edgar/data/842694/000114420412020597/Financial_Report.xls
842722,edgar/data/842722/000114420412002313/Financial_Report.xls
843006,edgar/data/843006/000135448812000920/Financial_Report.xls
843212,edgar/data/843212/000147793212003897/Financial_Report.xls
844059,edgar/data/844059/000084405912000019/Financial_Report.xls
844143,edgar/data/844143/000104746912001761/Financial_Report.xls
844161,edgar/data/844161/000104746912004217/Financial_Report.xls
844788,edgar/data/844788/000151316212000300/Financial_Report.xls
844789,edgar/data/844789/000119312512134347/Financial_Report.xls
844856,edgar/data/844856/000119312512134703/Financial_Report.xls
844965,edgar/data/844965/000084496512000020/Financial_Report.xls
844985,edgar/data/844985/000114420412020568/Financial_Report.xls
845091,edgar/data/845091/000119312512139751/Financial_Report.xls
845289,edgar/data/845289/000119312512117688/Financial_Report.xls
845385,edgar/data/845385/000093804712000003/Financial_Report.xls
845877,edgar/data/845877/000084587712000009/Financial_Report.xls
846475,edgar/data/846475/000119312512135657/Financial_Report.xls
846617,edgar/data/846617/000110465912017897/Financial_Report.xls
846876,edgar/data/846876/000084687612000014/Financial_Report.xls
846901,edgar/data/846901/000119312512117105/Financial_Report.xls
846913,edgar/data/846913/000119312512096880/Financial_Report.xls
846931,edgar/data/846931/000119312512130007/Financial_Report.xls
847015,edgar/data/847015/000102402012000009/Financial_Report.xls
847383,edgar/data/847383/000104746912007291/Financial_Report.xls
847416,edgar/data/847416/000138713112002216/Financial_Report.xls
847464,edgar/data/847464/000114420412038963/Financial_Report.xls
847942,edgar/data/847942/000126107012000001/Financial_Report.xls
849145,edgar/data/849145/000114420412016586/Financial_Report.xls
849146,edgar/data/849146/000119312512386589/Financial_Report.xls
849213,edgar/data/849213/000084921312000007/Financial_Report.xls
849399,edgar/data/849399/000119312512241997/Financial_Report.xls
849401,edgar/data/849401/000143774912006520/Financial_Report.xls
849502,edgar/data/849502/000119312512101177/Financial_Report.xls
849547,edgar/data/849547/000084954712000018/Financial_Report.xls
849636,edgar/data/849636/000119312512143643/Financial_Report.xls
849706,edgar/data/849706/000117184312001103/Financial_Report.xls
849869,edgar/data/849869/000119312512088020/Financial_Report.xls
850033,edgar/data/850033/000119312512088171/Financial_Report.xls
850141,edgar/data/850141/000119312512089669/Financial_Report.xls
850209,edgar/data/850209/000114420412017162/Financial_Report.xls
850261,edgar/data/850261/000119312512144051/Financial_Report.xls
850429,edgar/data/850429/000119312512094064/Financial_Report.xls
850460,edgar/data/850460/000119312512093858/Financial_Report.xls
850483,edgar/data/850483/000119312512138656/Financial_Report.xls
850579,edgar/data/850579/000085057912000010/Financial_Report.xls
850606,edgar/data/850606/000092708912000088/Financial_Report.xls
850660,edgar/data/850660/000129460612000126/Financial_Report.xls
850693,edgar/data/850693/000085069312000003/Financial_Report.xls
851205,edgar/data/851205/000119312512049244/Financial_Report.xls
851249,edgar/data/851249/000114420412053565/Financial_Report.xls
851310,edgar/data/851310/000119312512089433/Financial_Report.xls
851520,edgar/data/851520/000114420412010942/Financial_Report.xls
851726,edgar/data/851726/000106299312003865/Financial_Report.xls
851968,edgar/data/851968/000119312512087058/Financial_Report.xls
852437,edgar/data/852437/000119312512407784/Financial_Report.xls
852564,edgar/data/852564/000151316212000775/Financial_Report.xls
852570,edgar/data/852570/000114420412018707/Financial_Report.xls
852772,edgar/data/852772/000085277212000011/Financial_Report.xls
853496,edgar/data/853496/000119312512105693/Financial_Report.xls
853816,edgar/data/853816/000119312512077747/Financial_Report.xls
854395,edgar/data/854395/000114420412018770/Financial_Report.xls
854398,edgar/data/854398/000085439812000010/Financial_Report.xls
854560,edgar/data/854560/000092708912000031/Financial_Report.xls
854701,edgar/data/854701/000144530512003835/Financial_Report.xls
854775,edgar/data/854775/000085477512000012/Financial_Report.xls
854800,edgar/data/854800/000114420412018189/Financial_Report.xls
854852,edgar/data/854852/000144530512000921/Financial_Report.xls
854860,edgar/data/854860/000117120012001033/Financial_Report.xls
855574,edgar/data/855574/000119312512139363/Financial_Report.xls
855612,edgar/data/855612/000119312512106508/Financial_Report.xls
855654,edgar/data/855654/000104746912008592/Financial_Report.xls
855658,edgar/data/855658/000085565812000035/Financial_Report.xls
855683,edgar/data/855683/000119312512111926/Financial_Report.xls
855874,edgar/data/855874/000114420412014044/Financial_Report.xls
855931,edgar/data/855931/000119312512080623/Financial_Report.xls
856982,edgar/data/856982/000085698212000012/Financial_Report.xls
856984,edgar/data/856984/000129534512000036/Financial_Report.xls
857005,edgar/data/857005/000085700512000031/Financial_Report.xls
857501,edgar/data/857501/000106594912000126/Financial_Report.xls
857737,edgar/data/857737/000114420412011985/Financial_Report.xls
857855,edgar/data/857855/000119312512113067/Financial_Report.xls
857949,edgar/data/857949/000114420412051214/Financial_Report.xls
858339,edgar/data/858339/000119312512115625/Financial_Report.xls
858452,edgar/data/858452/000085845212000010/Financial_Report.xls
858470,edgar/data/858470/000104746912001751/Financial_Report.xls
858655,edgar/data/858655/000104746912010621/Financial_Report.xls
858800,edgar/data/858800/000114420412016712/Financial_Report.xls
858803,edgar/data/858803/000119312512501967/Financial_Report.xls
858877,edgar/data/858877/000119312512388590/Financial_Report.xls
859014,edgar/data/859014/000114036112027503/Financial_Report.xls
859070,edgar/data/859070/000119312512094675/Financial_Report.xls
859139,edgar/data/859139/000119312512089363/Financial_Report.xls
859163,edgar/data/859163/000085916312000024/Financial_Report.xls
859222,edgar/data/859222/000095015912000147/Financial_Report.xls
859368,edgar/data/859368/000119312512082132/Financial_Report.xls
859598,edgar/data/859598/000119312512078497/Financial_Report.xls
859737,edgar/data/859737/000119312512482840/Financial_Report.xls
860413,edgar/data/860413/000086041312000009/Financial_Report.xls
860518,edgar/data/860518/000114420412057239/Financial_Report.xls
860519,edgar/data/860519/000086051912000012/Financial_Report.xls
860543,edgar/data/860543/000102022912000002/Financial_Report.xls
860546,edgar/data/860546/000104746912000848/Financial_Report.xls
860730,edgar/data/860730/000119312512075882/Financial_Report.xls
860731,edgar/data/860731/000119312512075092/Financial_Report.xls
860748,edgar/data/860748/000086074812000034/Financial_Report.xls
861361,edgar/data/861361/000115752312001030/Financial_Report.xls
861370,edgar/data/861370/000114420412023292/Financial_Report.xls
861459,edgar/data/861459/000086145912000006/Financial_Report.xls
861838,edgar/data/861838/000119312512113616/Financial_Report.xls
861842,edgar/data/861842/000119312512082651/Financial_Report.xls
861878,edgar/data/861878/000119312512085222/Financial_Report.xls
861884,edgar/data/861884/000104746912001477/Financial_Report.xls
861955,edgar/data/861955/000114420412016782/Financial_Report.xls
862022,edgar/data/862022/000119312512089202/Financial_Report.xls
862480,edgar/data/862480/000119312512065886/Financial_Report.xls
862510,edgar/data/862510/000104746912001583/Financial_Report.xls
862651,edgar/data/862651/000114420412037094/Financial_Report.xls
862668,edgar/data/862668/000144530512003000/Financial_Report.xls
862692,edgar/data/862692/000119312512085810/Financial_Report.xls
862831,edgar/data/862831/000119312512106634/Financial_Report.xls
862861,edgar/data/862861/000110465912018445/Financial_Report.xls
863015,edgar/data/863015/000104746912006640/Financial_Report.xls
863061,edgar/data/863061/000147124212001386/Financial_Report.xls
863110,edgar/data/863110/000086311012000009/Financial_Report.xls
863157,edgar/data/863157/000119312512128305/Financial_Report.xls
863436,edgar/data/863436/000114420412011728/Financial_Report.xls
863456,edgar/data/863456/000119312512132057/Financial_Report.xls
863894,edgar/data/863894/000117184312004364/Financial_Report.xls
863895,edgar/data/863895/000114420412021935/Financial_Report.xls
864233,edgar/data/864233/000119312512086200/Financial_Report.xls
864240,edgar/data/864240/000119312512111947/Financial_Report.xls
864264,edgar/data/864264/000119312512139744/Financial_Report.xls
864509,edgar/data/864509/000114420412036814/Financial_Report.xls
864559,edgar/data/864559/000119312512096585/Financial_Report.xls
864683,edgar/data/864683/000086468312000019/Financial_Report.xls
864749,edgar/data/864749/000119312512082672/Financial_Report.xls
864839,edgar/data/864839/000118518512000380/Financial_Report.xls
865058,edgar/data/865058/000086505812000010/Financial_Report.xls
865415,edgar/data/865415/000086541512000051/Financial_Report.xls
865436,edgar/data/865436/000086543612000033/Financial_Report.xls
865570,edgar/data/865570/000086557012000028/Financial_Report.xls
865752,edgar/data/865752/000110465912014573/Financial_Report.xls
865754,edgar/data/865754/000086575412000006/Financial_Report.xls
865911,edgar/data/865911/000114420412017485/Financial_Report.xls
865917,edgar/data/865917/000086591712000008/Financial_Report.xls
865941,edgar/data/865941/000100888612000111/Financial_Report.xls
866054,edgar/data/866054/000086605412000006/Financial_Report.xls
866121,edgar/data/866121/000104746912006324/Financial_Report.xls
866273,edgar/data/866273/000119312512382978/Financial_Report.xls
866368,edgar/data/866368/000119312512078648/Financial_Report.xls
866374,edgar/data/866374/000104746912006353/Financial_Report.xls
866439,edgar/data/866439/000101968712001158/Financial_Report.xls
866458,edgar/data/866458/000114420412017563/Financial_Report.xls
866609,edgar/data/866609/000119312512078454/Financial_Report.xls
866706,edgar/data/866706/000114420412065486/Financial_Report.xls
866729,edgar/data/866729/000093041312004127/Financial_Report.xls
866787,edgar/data/866787/000119312512430271/Financial_Report.xls
866829,edgar/data/866829/000086682912000009/Financial_Report.xls
866970,edgar/data/866970/000119312512164481/Financial_Report.xls
867038,edgar/data/867038/000086703812000014/Financial_Report.xls
867374,edgar/data/867374/000119312512070404/Financial_Report.xls
867493,edgar/data/867493/000086749312000004/Financial_Report.xls
867665,edgar/data/867665/000086766512000010/Financial_Report.xls
867687,edgar/data/867687/000107878212001438/Financial_Report.xls
867773,edgar/data/867773/000086777312000008/Financial_Report.xls
867840,edgar/data/867840/000101968712003687/Financial_Report.xls
867963,edgar/data/867963/000086796312000022/Financial_Report.xls
868267,edgar/data/868267/000119312512142275/Financial_Report.xls
868271,edgar/data/868271/000086827112000011/Financial_Report.xls
868278,edgar/data/868278/000114420412013420/Financial_Report.xls
868368,edgar/data/868368/000104746912011322/Financial_Report.xls
868611,edgar/data/868611/000119312512437801/Financial_Report.xls
868671,edgar/data/868671/000119312512084958/Financial_Report.xls
868780,edgar/data/868780/000119312512093860/Financial_Report.xls
868857,edgar/data/868857/000104746912010679/Financial_Report.xls
869187,edgar/data/869187/000116519512000016/Financial_Report.xls
869487,edgar/data/869487/000117184312003295/Financial_Report.xls
869531,edgar/data/869531/000110262412000253/Financial_Report.xls
869986,edgar/data/869986/000115752312003506/Financial_Report.xls
870732,edgar/data/870732/000120445912000690/Financial_Report.xls
870743,edgar/data/870743/000109690612002550/Financial_Report.xls
870753,edgar/data/870753/000087075312000006/Financial_Report.xls
870826,edgar/data/870826/000087082612000004/Financial_Report.xls
871344,edgar/data/871344/000118518512002228/Financial_Report.xls
871763,edgar/data/871763/000087176312000015/Financial_Report.xls
872248,edgar/data/872248/000119312512094834/Financial_Report.xls
872448,edgar/data/872448/000104746912001786/Financial_Report.xls
872544,edgar/data/872544/000114420412015486/Financial_Report.xls
872589,edgar/data/872589/000120677412000709/Financial_Report.xls
872835,edgar/data/872835/000119312512116531/Financial_Report.xls
872912,edgar/data/872912/000114036112013203/Financial_Report.xls
873044,edgar/data/873044/000087304412000016/Financial_Report.xls
873185,edgar/data/873185/000114420412002168/Financial_Report.xls
873198,edgar/data/873198/000134990512000004/Financial_Report.xls
873303,edgar/data/873303/000119312512112142/Financial_Report.xls
873540,edgar/data/873540/000118518512001806/Financial_Report.xls
873860,edgar/data/873860/000101905612000280/Financial_Report.xls
874015,edgar/data/874015/000110465912014567/Financial_Report.xls
874016,edgar/data/874016/000087401612000017/Financial_Report.xls
874214,edgar/data/874214/000087421412000007/Financial_Report.xls
874238,edgar/data/874238/000114036112016008/Financial_Report.xls
874292,edgar/data/874292/000144526012000048/Financial_Report.xls
874396,edgar/data/874396/000119312512107317/Financial_Report.xls
874495,edgar/data/874495/000114420412018016/Financial_Report.xls
874499,edgar/data/874499/000119312512081951/Financial_Report.xls
874501,edgar/data/874501/000119312512127521/Financial_Report.xls
874691,edgar/data/874691/000087469112000017/Financial_Report.xls
874710,edgar/data/874710/000114420412053494/Financial_Report.xls
874716,edgar/data/874716/000114420412009868/Financial_Report.xls
874733,edgar/data/874733/000143774912009322/Financial_Report.xls
874761,edgar/data/874761/000119312512078654/Financial_Report.xls
874766,edgar/data/874766/000095012312003120/Financial_Report.xls
874792,edgar/data/874792/000114420412020182/Financial_Report.xls
874841,edgar/data/874841/000119312512150115/Financial_Report.xls
874866,edgar/data/874866/000119312512265393/Financial_Report.xls
874977,edgar/data/874977/000119312512109359/Financial_Report.xls
875045,edgar/data/875045/000119312512039072/Financial_Report.xls
875159,edgar/data/875159/000093041312001121/Financial_Report.xls
875296,edgar/data/875296/000114036112020587/Financial_Report.xls
875320,edgar/data/875320/000104746912001298/Financial_Report.xls
875355,edgar/data/875355/000089710112000402/Financial_Report.xls
875357,edgar/data/875357/000087535712000010/Financial_Report.xls
875582,edgar/data/875582/000117184312004247/Financial_Report.xls
875622,edgar/data/875622/000114036112015150/Financial_Report.xls
875657,edgar/data/875657/000119312512112219/Financial_Report.xls
875729,edgar/data/875729/000143790412000069/Financial_Report.xls
876134,edgar/data/876134/000101041212000178/Financial_Report.xls
876167,edgar/data/876167/000119312512029136/Financial_Report.xls
876343,edgar/data/876343/000114036112015539/Financial_Report.xls
876367,edgar/data/876367/000139160912000300/Financial_Report.xls
876378,edgar/data/876378/000119312512140593/Financial_Report.xls
876427,edgar/data/876427/000119312512253562/Financial_Report.xls
876437,edgar/data/876437/000114036112011856/Financial_Report.xls
876523,edgar/data/876523/000087652312000023/Financial_Report.xls
876883,edgar/data/876883/000114420412014991/Financial_Report.xls
877212,edgar/data/877212/000119312512075320/Financial_Report.xls
877422,edgar/data/877422/000119312512245139/Financial_Report.xls
877860,edgar/data/877860/000087786012000005/Financial_Report.xls
877890,edgar/data/877890/000087789012000019/Financial_Report.xls
878079,edgar/data/878079/000104746912004161/Financial_Report.xls
878088,edgar/data/878088/000087808812000027/Financial_Report.xls
878520,edgar/data/878520/000119312512383471/Financial_Report.xls
878522,edgar/data/878522/000119312512504867/Financial_Report.xls
878526,edgar/data/878526/000119312512114768/Financial_Report.xls
878560,edgar/data/878560/000087856012000008/Financial_Report.xls
878726,edgar/data/878726/000104746912008616/Financial_Report.xls
878802,edgar/data/878802/000118518512001458/Financial_Report.xls
878828,edgar/data/878828/000093041312001943/Financial_Report.xls
878927,edgar/data/878927/000119312512087645/Financial_Report.xls
878932,edgar/data/878932/000139160912000074/Financial_Report.xls
879101,edgar/data/879101/000139843212000184/Financial_Report.xls
879169,edgar/data/879169/000104746912001295/Financial_Report.xls
879407,edgar/data/879407/000119312512517638/Financial_Report.xls
879519,edgar/data/879519/000100201412000351/Financial_Report.xls
879526,edgar/data/879526/000114420412012010/Financial_Report.xls
879575,edgar/data/879575/000104746912001622/Financial_Report.xls
879585,edgar/data/879585/000104746912002731/Financial_Report.xls
879635,edgar/data/879635/000119312512131740/Financial_Report.xls
879682,edgar/data/879682/000110465912022855/Financial_Report.xls
879703,edgar/data/879703/000114036112018371/Financial_Report.xls
879796,edgar/data/879796/000087979612000008/Financial_Report.xls
879911,edgar/data/879911/000114420412018030/Financial_Report.xls
879993,edgar/data/879993/000119312512098873/Financial_Report.xls
880059,edgar/data/880059/000088005912000013/Financial_Report.xls
880115,edgar/data/880115/000110465912015678/Financial_Report.xls
